user_id,rate,movie_id
u_66,4.5,346
u_68,3.5,346
u_76,4.0,346
u_79,5.0,346
u_91,4.5,346
u_97,3.0,346
u_105,4.5,346
u_140,4.0,346
u_156,5.0,346
u_165,4.0,346
u_168,4.5,346
u_217,2.0,346
u_221,5.0,346
u_268,5.0,346
u_274,4.0,346
u_282,3.5,346
u_298,3.0,346
u_304,4.0,346
u_309,5.0,346
u_332,4.5,346
u_339,4.0,346
u_348,5.0,346
u_382,5.0,346
u_387,4.5,346
u_391,5.0,346
u_414,5.0,346
u_448,5.0,346
u_462,3.5,346
u_463,4.0,346
u_464,3.5,346
u_474,4.0,346
u_477,4.5,346
u_483,4.5,346
u_493,4.0,346
u_524,4.0,346
u_599,4.0,346
u_601,4.5,346
u_603,5.0,346
u_606,4.0,346
u_160,1.0,377
u_274,2.5,377
u_288,1.0,377
u_368,2.0,377
u_450,3.0,377
u_454,2.0,377
u_505,3.0,377
u_514,2.0,377
u_546,4.0,377
u_571,3.0,377
u_19,3.0,377
u_183,3.0,377
u_225,4.0,377
u_274,4.0,377
u_380,4.0,377
u_414,2.0,377
u_511,3.0,377
u_552,2.5,377
u_555,2.0,377
u_561,2.5,377
u_15,3.0,377
u_19,2.0,377
u_91,4.0,377
u_160,3.0,377
u_172,4.0,377
u_207,4.0,377
u_212,1.5,377
u_215,0.5,377
u_230,1.0,377
u_274,3.5,377
u_278,3.0,377
u_288,2.0,377
u_307,3.0,377
u_313,3.0,377
u_372,2.0,377
u_380,5.0,377
u_387,3.5,377
u_414,3.0,377
u_480,1.5,377
u_543,5.0,377
u_561,3.5,377
u_562,5.0,377
u_576,1.5,377
u_599,2.5,377
u_600,3.5,377
u_606,4.0,377
u_608,3.5,377
u_380,0.5,377
u_610,2.0,377
u_19,1.0,377
u_287,0.5,377
u_450,2.0,377
u_454,3.5,377
u_540,2.5,377
u_555,3.0,377
u_571,2.0,377
u_606,1.5,377
u_64,4.5,436
u_221,4.0,436
u_254,4.0,436
u_260,3.0,436
u_397,4.0,436
u_414,4.0,436
u_474,4.0,436
u_489,4.0,436
u_438,1.5,445
u_474,3.5,445
u_47,3.0,445
u_159,5.0,445
u_249,4.5,445
u_252,4.0,445
u_328,4.0,445
u_339,4.0,445
u_414,4.0,445
u_551,4.0,445
u_567,2.0,445
u_586,3.5,445
u_332,4.5,445
u_387,4.0,445
u_79,4.0,445
u_91,3.0,445
u_182,3.0,445
u_603,4.0,445
u_18,3.5,454
u_33,4.0,454
u_45,5.0,454
u_57,3.0,454
u_64,3.5,454
u_68,3.5,454
u_100,4.0,454
u_103,4.0,454
u_116,1.0,454
u_118,3.0,454
u_132,3.0,454
u_144,4.5,454
u_160,5.0,454
u_177,3.0,454
u_212,3.0,454
u_214,4.0,454
u_222,2.0,454
u_233,3.5,454
u_287,3.0,454
u_313,5.0,454
u_318,3.0,454
u_357,4.5,454
u_387,3.0,454
u_391,5.0,454
u_414,4.0,454
u_451,4.0,454
u_474,4.5,454
u_483,4.0,454
u_484,4.5,454
u_489,3.5,454
u_495,5.0,454
u_544,5.0,454
u_599,3.0,454
u_606,4.5,454
u_608,3.0,454
u_609,3.0,454
u_64,4.0,455
u_68,2.0,455
u_89,2.5,455
u_91,1.5,455
u_95,4.5,455
u_104,4.0,455
u_129,4.5,455
u_132,3.0,455
u_140,3.0,455
u_144,3.5,455
u_156,4.5,455
u_169,4.0,455
u_199,3.5,455
u_200,4.0,455
u_226,2.5,455
u_254,1.5,455
u_263,4.0,455
u_275,5.0,455
u_280,3.0,455
u_286,3.0,455
u_298,1.5,455
u_307,1.0,455
u_318,2.5,455
u_341,3.0,455
u_354,3.5,455
u_380,4.0,455
u_381,4.5,455
u_382,3.5,455
u_390,2.0,455
u_414,5.0,455
u_438,3.5,455
u_448,2.0,455
u_466,4.0,455
u_474,4.0,455
u_487,2.0,455
u_489,2.5,455
u_525,3.5,455
u_560,3.5,455
u_593,5.0,455
u_606,4.0,455
u_89,5.0,460
u_555,4.0,471
u_603,4.0,471
u_474,3.0,472
u_7,4.5,473
u_18,4.5,473
u_21,4.0,473
u_22,2.5,473
u_28,2.0,473
u_34,5.0,473
u_41,3.0,473
u_45,5.0,473
u_50,3.0,473
u_62,4.0,473
u_63,4.0,473
u_64,4.0,473
u_66,3.5,473
u_67,4.5,473
u_68,5.0,473
u_73,4.5,473
u_76,2.0,473
u_77,4.0,473
u_80,4.0,473
u_82,4.5,473
u_83,3.5,473
u_86,4.0,473
u_91,5.0,473
u_91,4.0,473
u_103,4.5,473
u_104,3.0,473
u_105,4.0,473
u_106,5.0,473
u_111,3.0,473
u_116,4.0,473
u_119,4.0,473
u_125,4.0,473
u_125,2.0,473
u_129,4.0,473
u_132,3.0,473
u_139,3.0,473
u_140,3.5,473
u_141,4.0,473
u_143,3.0,473
u_144,5.0,473
u_156,4.0,473
u_167,4.5,473
u_169,4.5,473
u_177,5.0,473
u_178,2.5,473
u_182,2.5,473
u_182,4.5,473
u_190,3.0,473
u_200,4.0,473
u_210,4.5,473
u_212,3.5,473
u_213,4.0,473
u_215,4.0,473
u_219,4.5,473
u_220,5.0,473
u_221,3.5,473
u_222,3.5,473
u_226,4.5,473
u_230,5.0,473
u_232,4.5,473
u_232,1.5,473
u_233,3.0,473
u_237,3.0,473
u_239,4.0,473
u_246,5.0,473
u_247,4.0,473
u_248,4.0,473
u_249,4.0,473
u_254,4.0,473
u_263,4.0,473
u_274,4.0,473
u_280,3.5,473
u_282,4.0,473
u_286,4.0,473
u_288,4.0,473
u_292,4.0,473
u_298,2.5,473
u_301,4.0,473
u_307,3.0,473
u_308,3.5,473
u_318,3.5,473
u_328,3.5,473
u_331,3.0,473
u_332,4.5,473
u_339,3.0,473
u_351,4.0,473
u_351,2.5,473
u_352,4.0,473
u_356,3.0,473
u_361,3.5,473
u_362,4.0,473
u_365,3.5,473
u_366,4.0,473
u_370,4.0,473
u_378,4.0,473
u_380,5.0,473
u_380,3.0,473
u_381,3.5,473
u_387,3.5,473
u_388,4.0,473
u_393,5.0,473
u_401,3.5,473
u_407,4.0,473
u_414,4.5,473
u_416,2.0,473
u_420,4.0,473
u_425,3.5,473
u_428,2.5,473
u_432,0.5,473
u_435,4.5,473
u_438,5.0,473
u_438,3.5,473
u_448,3.5,473
u_460,4.0,473
u_462,4.0,473
u_463,3.5,473
u_466,4.0,473
u_471,3.5,473
u_474,3.5,473
u_475,4.5,473
u_477,3.0,473
u_480,3.0,473
u_482,4.0,473
u_483,4.0,473
u_487,2.5,473
u_488,4.0,473
u_489,2.0,473
u_490,3.0,473
u_491,3.0,473
u_495,2.5,473
u_497,2.5,473
u_509,3.5,473
u_517,2.5,473
u_522,5.0,473
u_523,4.5,473
u_525,4.5,473
u_534,4.5,473
u_534,3.5,473
u_537,5.0,473
u_539,4.5,473
u_540,4.5,473
u_542,4.0,473
u_556,4.0,473
u_560,3.5,473
u_561,4.5,473
u_562,3.0,473
u_570,3.5,473
u_573,5.0,473
u_580,4.0,473
u_586,5.0,473
u_590,4.0,473
u_593,1.0,473
u_596,3.0,473
u_599,2.5,473
u_605,5.0,473
u_606,3.0,473
u_608,4.0,473
u_610,4.0,473
u_221,4.0,473
u_369,3.5,473
u_448,3.0,473
u_606,4.0,473
u_4,1.0,473
u_6,3.0,473
u_14,5.0,473
u_19,2.0,473
u_33,5.0,473
u_38,2.0,473
u_40,3.0,473
u_42,4.0,473
u_58,2.0,473
u_84,5.0,473
u_91,2.0,473
u_108,5.0,473
u_113,5.0,473
u_134,4.0,473
u_144,3.5,473
u_162,4.0,473
u_182,3.5,473
u_199,3.0,473
u_202,3.0,473
u_229,3.0,473
u_235,3.0,473
u_259,0.5,473
u_262,3.0,473
u_265,3.0,473
u_273,5.0,473
u_274,3.5,473
u_286,3.5,473
u_290,4.0,473
u_307,2.0,473
u_323,3.5,473
u_330,3.0,473
u_336,5.0,473
u_346,3.5,473
u_349,3.0,473
u_353,3.0,473
u_354,4.0,473
u_357,3.5,473
u_357,4.0,473
u_373,4.0,473
u_404,4.0,473
u_411,2.0,473
u_414,2.0,473
u_416,4.5,473
u_437,4.0,473
u_444,4.0,473
u_446,3.0,473
u_448,2.0,473
u_455,4.0,473
u_462,3.0,473
u_474,3.0,473
u_484,4.0,473
u_489,3.5,473
u_512,2.0,473
u_517,3.5,473
u_530,3.0,473
u_559,4.0,473
u_565,4.0,473
u_566,4.0,473
u_589,4.0,473
u_594,4.0,473
u_595,5.0,473
u_602,1.0,473
u_603,5.0,473
u_156,3.0,473
u_216,3.0,473
u_225,1.0,473
u_238,4.0,473
u_274,3.0,473
u_387,4.0,473
u_409,3.0,473
u_599,0.5,473
u_477,4.0,473
u_148,4.5,473
u_182,4.0,473
u_249,4.5,473
u_298,0.5,473
u_356,3.5,473
u_414,3.5,473
u_474,4.5,473
u_599,3.5,473
u_1,5.0,473
u_5,5.0,473
u_15,2.0,473
u_20,4.5,473
u_28,3.0,473
u_29,5.0,473
u_39,3.0,473
u_41,4.0,473
u_43,5.0,473
u_50,2.0,473
u_57,4.0,473
u_58,4.0,473
u_62,4.5,473
u_68,2.0,473
u_68,4.0,473
u_70,4.0,473
u_74,5.0,473
u_88,4.5,473
u_116,3.5,473
u_117,4.0,473
u_119,4.5,473
u_132,2.0,473
u_140,3.0,473
u_147,3.0,473
u_160,4.0,473
u_161,3.5,473
u_168,4.5,473
u_171,5.0,473
u_177,3.0,473
u_178,4.5,473
u_181,3.0,473
u_184,4.5,473
u_196,3.0,473
u_199,5.0,473
u_202,4.0,473
u_204,4.0,473
u_226,3.0,473
u_232,2.5,473
u_233,4.0,473
u_240,3.0,473
u_249,3.5,473
u_254,4.5,473
u_285,4.0,473
u_288,3.5,473
u_300,4.5,473
u_307,2.5,473
u_317,2.0,473
u_326,5.0,473
u_328,4.0,473
u_330,3.5,473
u_339,5.0,473
u_346,4.0,473
u_352,5.0,473
u_365,1.0,473
u_373,5.0,473
u_380,4.0,473
u_381,5.0,473
u_385,3.0,473
u_395,3.0,473
u_414,4.0,473
u_436,4.0,473
u_445,3.5,473
u_448,4.0,473
u_463,3.0,473
u_464,4.0,473
u_474,2.0,473
u_476,5.0,473
u_480,5.0,473
u_484,5.0,473
u_488,0.5,473
u_488,4.5,473
u_502,4.5,473
u_509,2.5,473
u_514,4.0,473
u_525,1.5,473
u_534,4.0,473
u_542,4.5,473
u_559,3.0,473
u_561,4.0,473
u_579,3.0,473
u_581,5.0,473
u_599,4.0,473
u_600,2.5,473
u_605,2.5,473
u_606,4.5,473
u_608,0.5,473
u_18,3.5,473
u_45,4.0,473
u_63,3.5,473
u_68,4.5,473
u_105,4.5,473
u_111,3.5,473
u_139,2.0,473
u_177,4.5,473
u_212,3.0,473
u_219,4.0,473
u_226,2.0,473
u_232,3.5,473
u_246,4.5,473
u_288,2.5,473
u_292,3.0,473
u_307,3.5,473
u_318,4.0,473
u_332,4.0,473
u_339,3.5,473
u_361,4.0,473
u_381,4.0,473
u_420,3.5,473
u_483,4.5,473
u_490,2.0,473
u_506,0.5,473
u_570,3.0,473
u_573,4.5,473
u_590,2.0,473
u_600,4.0,473
u_606,2.0,473
u_610,3.5,473
u_62,3.5,473
u_100,4.5,473
u_252,3.0,473
u_474,4.0,473
u_13,4.0,473
u_19,3.0,473
u_20,3.0,473
u_21,3.0,473
u_28,4.0,473
u_68,2.5,473
u_216,4.0,473
u_217,3.0,473
u_244,4.0,473
u_256,4.0,473
u_298,2.0,473
u_299,4.0,473
u_305,3.0,473
u_305,3.5,473
u_306,4.0,473
u_428,3.0,473
u_453,4.0,473
u_480,1.0,473
u_509,5.0,473
u_525,2.5,473
u_534,2.5,473
u_552,4.0,473
u_561,3.0,473
u_580,4.5,473
u_583,4.0,473
u_596,3.5,473
u_603,4.0,473
u_608,4.5,473
u_224,1.0,473
u_487,2.0,473
u_603,3.0,473
u_606,3.5,473
u_36,3.0,473
u_104,4.0,473
u_105,2.5,473
u_168,4.0,473
u_388,3.5,473
u_474,2.5,473
u_599,3.0,473
u_89,4.5,473
u_474,1.5,473
u_474,1.0,473
u_21,3.5,473
u_47,1.5,473
u_73,3.5,473
u_89,3.5,473
u_111,4.5,473
u_298,3.0,473
u_305,4.0,473
u_365,1.5,473
u_509,4.5,473
u_525,4.0,473
u_534,2.0,473
u_567,1.5,473
u_18,4.0,473
u_18,3.0,473
u_68,1.5,473
u_73,4.0,473
u_103,4.0,473
u_106,4.0,473
u_125,3.5,473
u_139,2.5,473
u_153,0.5,473
u_167,3.5,473
u_177,3.5,473
u_200,5.0,473
u_219,3.0,473
u_220,4.0,473
u_226,2.5,473
u_239,3.5,473
u_246,4.0,473
u_288,3.0,473
u_301,3.5,473
u_308,3.0,473
u_318,3.0,473
u_326,3.5,473
u_332,3.5,473
u_365,2.5,473
u_415,2.5,473
u_434,1.5,473
u_445,3.0,473
u_448,2.5,473
u_448,1.5,473
u_466,4.5,473
u_480,3.5,473
u_483,3.5,473
u_495,1.0,473
u_525,2.0,473
u_540,4.0,473
u_570,4.0,473
u_590,3.0,473
u_605,3.0,473
u_610,3.0,473
u_483,1.5,473
u_3,4.5,473
u_24,3.5,473
u_39,5.0,473
u_68,3.0,473
u_95,4.5,473
u_111,5.0,473
u_122,4.0,473
u_135,5.0,473
u_156,2.5,473
u_186,4.0,473
u_187,5.0,473
u_195,2.0,473
u_198,2.0,473
u_212,2.5,473
u_220,3.0,473
u_225,2.0,473
u_233,3.5,473
u_236,2.0,473
u_249,5.0,473
u_260,4.5,473
u_265,4.0,473
u_274,4.5,473
u_279,3.5,473
u_280,4.5,473
u_287,4.5,473
u_298,4.0,473
u_307,4.0,473
u_312,4.0,473
u_312,3.0,473
u_334,3.0,473
u_339,2.5,473
u_356,4.0,473
u_365,5.0,473
u_391,5.0,473
u_424,3.5,473
u_432,3.5,473
u_440,3.5,473
u_469,4.0,473
u_479,4.0,473
u_480,4.5,473
u_484,4.5,473
u_506,3.0,473
u_517,1.0,473
u_555,4.0,473
u_555,3.0,473
u_562,3.5,473
u_564,3.5,473
u_567,3.0,473
u_571,1.0,473
u_600,3.5,473
u_578,0.5,473
u_50,4.0,473
u_387,3.0,473
u_594,0.5,473
u_599,4.5,473
u_51,5.0,473
u_53,5.0,473
u_177,2.0,473
u_266,5.0,473
u_282,5.0,473
u_290,2.0,473
u_325,4.0,473
u_368,3.0,473
u_369,4.0,473
u_385,4.0,473
u_568,5.0,473
u_603,1.0,473
u_111,4.0,473
u_341,3.0,473
u_365,3.0,473
u_382,2.0,473
u_567,1.0,473
u_28,4.0,496
u_47,0.5,496
u_50,3.0,496
u_62,4.0,496
u_63,3.0,496
u_68,1.0,496
u_73,3.0,496
u_105,4.5,496
u_111,2.5,496
u_122,4.5,496
u_125,4.5,496
u_141,2.5,496
u_193,4.0,496
u_199,1.5,496
u_200,3.0,496
u_212,2.5,496
u_219,3.0,496
u_220,4.0,496
u_232,3.5,496
u_237,3.5,496
u_239,3.5,496
u_247,3.0,496
u_249,4.0,496
u_254,2.0,496
u_256,0.5,496
u_274,4.0,496
u_288,4.0,496
u_298,3.0,496
u_305,5.0,496
u_307,4.5,496
u_318,4.0,496
u_339,4.5,496
u_354,3.0,496
u_356,2.5,496
u_365,1.0,496
u_369,4.0,496
u_375,5.0,496
u_381,4.0,496
u_387,3.5,496
u_420,3.5,496
u_434,5.0,496
u_438,3.0,496
u_448,4.0,496
u_462,4.0,496
u_473,3.5,496
u_474,3.5,496
u_480,4.5,496
u_483,4.0,496
u_509,3.0,496
u_517,0.5,496
u_520,3.5,496
u_525,1.0,496
u_534,2.0,496
u_540,4.0,496
u_543,5.0,496
u_553,3.5,496
u_560,4.0,496
u_564,3.0,496
u_573,5.0,496
u_580,3.0,496
u_593,3.0,496
u_599,3.0,496
u_600,4.5,496
u_606,3.0,496
u_610,4.5,496
u_1,5.0,497
u_15,5.0,497
u_17,4.5,497
u_18,4.0,497
u_24,4.5,497
u_28,2.5,497
u_45,5.0,497
u_47,5.0,497
u_62,5.0,497
u_64,4.0,497
u_65,4.5,497
u_68,3.5,497
u_70,2.5,497
u_80,4.0,497
u_83,3.5,497
u_91,2.5,497
u_105,5.0,497
u_112,5.0,497
u_114,4.0,497
u_119,5.0,497
u_124,4.5,497
u_125,4.0,497
u_140,3.5,497
u_141,3.5,497
u_144,4.0,497
u_159,0.5,497
u_160,4.0,497
u_166,4.0,497
u_169,4.5,497
u_182,4.0,497
u_198,5.0,497
u_202,4.0,497
u_210,4.0,497
u_215,4.0,497
u_220,4.0,497
u_230,3.5,497
u_232,5.0,497
u_233,4.0,497
u_239,4.5,497
u_247,5.0,497
u_249,4.0,497
u_258,5.0,497
u_263,4.0,497
u_272,4.5,497
u_274,3.5,497
u_282,4.0,497
u_286,5.0,497
u_288,3.0,497
u_292,4.5,497
u_305,5.0,497
u_307,4.0,497
u_312,4.0,497
u_317,4.0,497
u_318,4.0,497
u_325,3.0,497
u_326,4.5,497
u_330,4.0,497
u_336,4.5,497
u_339,5.0,497
u_344,5.0,497
u_352,5.0,497
u_354,3.5,497
u_356,4.0,497
u_357,4.0,497
u_362,4.0,497
u_365,4.0,497
u_368,4.0,497
u_413,5.0,497
u_414,4.0,497
u_415,4.5,497
u_418,4.5,497
u_419,4.5,497
u_420,4.5,497
u_425,4.0,497
u_432,4.0,497
u_434,4.5,497
u_452,5.0,497
u_461,4.0,497
u_469,5.0,497
u_474,4.0,497
u_480,4.5,497
u_483,3.5,497
u_488,3.5,497
u_489,4.0,497
u_502,5.0,497
u_503,4.5,497
u_515,5.0,497
u_517,4.0,497
u_520,4.0,497
u_523,5.0,497
u_527,5.0,497
u_528,3.5,497
u_532,5.0,497
u_537,4.0,497
u_551,4.0,497
u_555,5.0,497
u_560,4.0,497
u_562,4.0,497
u_570,4.0,497
u_580,3.0,497
u_581,5.0,497
u_586,4.0,497
u_590,4.5,497
u_596,3.5,497
u_599,3.0,497
u_600,3.0,497
u_603,4.0,497
u_606,3.5,497
u_607,5.0,497
u_608,4.0,497
u_610,2.5,497
u_448,3.0,511
u_420,4.0,515
u_288,3.0,515
u_325,4.0,515
u_606,4.0,515
u_16,4.0,531
u_18,4.5,531
u_19,4.0,531
u_20,5.0,531
u_21,3.0,531
u_27,5.0,531
u_50,3.5,531
u_57,5.0,531
u_63,5.0,531
u_64,4.0,531
u_76,0.5,531
u_89,2.0,531
u_91,4.0,531
u_104,5.0,531
u_161,5.0,531
u_167,5.0,531
u_168,4.5,531
u_171,5.0,531
u_177,4.0,531
u_182,4.5,531
u_186,4.0,531
u_187,4.0,531
u_217,4.0,531
u_232,2.5,531
u_245,3.0,531
u_260,4.5,531
u_263,5.0,531
u_275,5.0,531
u_283,2.0,531
u_288,4.0,531
u_308,1.0,531
u_310,5.0,531
u_327,4.0,531
u_328,3.0,531
u_356,5.0,531
u_376,5.0,531
u_380,5.0,531
u_387,4.0,531
u_391,5.0,531
u_396,4.0,531
u_414,5.0,531
u_425,3.5,531
u_428,3.0,531
u_448,4.0,531
u_474,4.0,531
u_477,4.5,531
u_488,4.5,531
u_500,4.0,531
u_502,4.5,531
u_509,3.5,531
u_517,3.0,531
u_573,5.0,531
u_580,3.0,531
u_590,3.5,531
u_597,5.0,531
u_599,4.5,531
u_16,4.0,532
u_18,4.0,532
u_19,4.0,532
u_21,3.0,532
u_27,5.0,532
u_39,4.0,532
u_57,4.0,532
u_63,5.0,532
u_76,1.0,532
u_89,3.0,532
u_91,3.5,532
u_104,5.0,532
u_117,4.0,532
u_161,5.0,532
u_167,5.0,532
u_168,4.5,532
u_182,4.5,532
u_187,4.0,532
u_232,3.5,532
u_245,3.0,532
u_263,5.0,532
u_276,4.0,532
u_308,1.0,532
u_310,5.0,532
u_327,3.5,532
u_356,5.0,532
u_361,2.0,532
u_376,5.0,532
u_380,5.0,532
u_387,4.0,532
u_388,2.5,532
u_396,4.0,532
u_414,5.0,532
u_428,2.5,532
u_445,4.0,532
u_448,4.0,532
u_474,4.0,532
u_477,5.0,532
u_488,4.5,532
u_500,1.0,532
u_517,2.5,532
u_523,3.0,532
u_541,5.0,532
u_559,5.0,532
u_573,4.5,532
u_580,4.0,532
u_597,4.0,532
u_599,4.0,532
u_18,4.0,533
u_21,1.5,533
u_22,0.5,533
u_50,3.0,533
u_63,5.0,533
u_89,2.5,533
u_98,5.0,533
u_104,5.0,533
u_161,5.0,533
u_167,5.0,533
u_177,3.0,533
u_232,2.5,533
u_298,3.0,533
u_305,4.5,533
u_307,4.0,533
u_334,4.0,533
u_352,3.0,533
u_376,5.0,533
u_380,5.0,533
u_387,3.5,533
u_401,3.5,533
u_414,3.5,533
u_448,3.5,533
u_474,4.5,533
u_477,4.0,533
u_480,3.5,533
u_509,3.0,533
u_517,2.5,533
u_599,3.0,533
u_610,4.0,533
u_64,4.5,548
u_83,4.0,548
u_105,4.0,548
u_140,1.0,548
u_168,5.0,548
u_199,3.5,548
u_219,3.5,548
u_221,4.5,548
u_325,5.0,548
u_332,5.0,548
u_348,4.5,548
u_387,3.5,548
u_397,4.0,548
u_398,2.5,548
u_414,4.0,548
u_474,4.0,548
u_477,4.5,548
u_599,4.0,548
u_182,3.5,552
u_474,3.0,552
u_606,4.5,552
u_414,2.5,570
u_606,3.5,570
u_105,4.0,593
u_108,5.0,593
u_139,0.5,593
u_165,3.0,593
u_169,2.5,593
u_182,4.0,593
u_232,2.0,593
u_256,2.5,593
u_288,3.5,593
u_298,1.0,593
u_312,4.0,593
u_325,4.0,593
u_414,4.0,593
u_438,3.0,593
u_448,1.5,593
u_477,4.5,593
u_489,4.0,593
u_560,3.5,593
u_580,3.5,593
u_599,2.5,593
u_606,3.0,593
u_156,5.0,593
u_305,5.0,593
u_318,3.5,593
u_387,4.5,593
u_391,5.0,593
u_469,4.0,593
u_474,2.5,593
u_599,4.5,593
u_600,2.0,593
u_603,5.0,593
u_16,4.0,595
u_18,4.5,595
u_27,5.0,595
u_64,4.0,595
u_68,3.0,595
u_84,4.0,595
u_85,5.0,595
u_91,3.0,595
u_98,4.0,595
u_105,4.0,595
u_137,3.0,595
u_152,4.5,595
u_156,4.0,595
u_168,5.0,595
u_177,5.0,595
u_182,4.5,595
u_193,5.0,595
u_199,3.0,595
u_212,3.5,595
u_221,5.0,595
u_226,4.0,595
u_247,3.0,595
u_280,4.0,595
u_292,4.5,595
u_304,5.0,595
u_305,4.5,595
u_307,3.0,595
u_309,3.0,595
u_315,5.0,595
u_317,3.0,595
u_325,4.0,595
u_330,4.0,595
u_357,5.0,595
u_367,5.0,595
u_380,5.0,595
u_381,3.0,595
u_387,3.5,595
u_398,5.0,595
u_410,4.0,595
u_413,5.0,595
u_414,5.0,595
u_418,5.0,595
u_421,4.5,595
u_424,3.5,595
u_469,4.0,595
u_474,4.0,595
u_477,4.0,595
u_480,4.0,595
u_488,5.0,595
u_503,4.0,595
u_514,4.0,595
u_517,3.0,595
u_554,5.0,595
u_580,0.5,595
u_590,5.0,595
u_597,5.0,595
u_601,4.0,595
u_607,4.0,595
u_221,4.5,596
u_288,4.0,596
u_290,5.0,596
u_309,3.5,596
u_357,4.0,596
u_422,4.0,596
u_469,4.0,596
u_474,4.5,596
u_503,3.5,596
u_17,4.5,598
u_41,4.0,598
u_60,4.0,598
u_63,4.5,598
u_64,3.5,598
u_74,5.0,598
u_76,3.0,598
u_83,5.0,598
u_95,5.0,598
u_103,5.0,598
u_105,5.0,598
u_110,4.5,598
u_123,3.5,598
u_125,4.0,598
u_131,4.0,598
u_152,4.5,598
u_168,4.5,598
u_177,3.5,598
u_178,5.0,598
u_182,4.0,598
u_190,5.0,598
u_193,4.0,598
u_199,4.0,598
u_221,5.0,598
u_233,3.5,598
u_241,3.5,598
u_246,3.5,598
u_247,4.0,598
u_253,4.5,598
u_260,4.0,598
u_274,4.0,598
u_295,4.0,598
u_298,2.5,598
u_300,5.0,598
u_305,5.0,598
u_307,3.5,598
u_308,1.0,598
u_317,3.0,598
u_318,4.0,598
u_326,5.0,598
u_331,5.0,598
u_334,4.0,598
u_339,5.0,598
u_343,5.0,598
u_348,5.0,598
u_351,4.0,598
u_380,4.0,598
u_387,3.5,598
u_390,4.5,598
u_397,4.0,598
u_414,4.0,598
u_415,4.5,598
u_417,5.0,598
u_425,4.5,598
u_432,4.0,598
u_433,3.5,598
u_434,5.0,598
u_443,4.0,598
u_445,2.0,598
u_448,5.0,598
u_454,4.0,598
u_471,4.0,598
u_474,4.0,598
u_480,3.5,598
u_483,4.0,598
u_490,4.0,598
u_522,4.5,598
u_553,5.0,598
u_580,4.5,598
u_585,5.0,598
u_599,3.0,598
u_601,4.0,598
u_606,4.0,598
u_608,3.0,598
u_610,5.0,598
u_9,4.0,599
u_53,5.0,599
u_57,4.0,599
u_59,4.0,599
u_66,5.0,599
u_84,4.0,599
u_105,4.0,599
u_137,5.0,599
u_156,4.0,599
u_177,5.0,599
u_187,5.0,599
u_216,5.0,599
u_221,5.0,599
u_274,3.5,599
u_318,4.0,599
u_332,4.5,599
u_387,4.0,599
u_410,5.0,599
u_415,4.5,599
u_422,5.0,599
u_474,4.0,599
u_477,4.5,599
u_488,3.0,599
u_561,4.5,599
u_590,4.0,599
u_597,5.0,599
u_599,2.5,599
u_1,5.0,601
u_19,5.0,601
u_20,5.0,601
u_27,5.0,601
u_39,4.0,601
u_41,3.0,601
u_42,4.0,601
u_45,5.0,601
u_47,4.0,601
u_49,4.5,601
u_59,5.0,601
u_62,4.5,601
u_63,2.5,601
u_64,4.5,601
u_68,1.5,601
u_70,4.5,601
u_84,3.0,601
u_86,4.0,601
u_91,3.0,601
u_93,5.0,601
u_96,4.0,601
u_108,5.0,601
u_132,3.5,601
u_135,4.0,601
u_140,4.0,601
u_149,4.0,601
u_154,5.0,601
u_156,3.0,601
u_160,3.0,601
u_164,5.0,601
u_166,4.0,601
u_169,4.0,601
u_177,3.0,601
u_182,2.0,601
u_186,3.0,601
u_195,3.0,601
u_198,3.0,601
u_199,2.0,601
u_201,5.0,601
u_202,4.0,601
u_219,2.5,601
u_222,3.0,601
u_226,4.0,601
u_230,0.5,601
u_232,4.0,601
u_234,5.0,601
u_238,2.0,601
u_249,3.0,601
u_265,3.0,601
u_266,2.0,601
u_275,4.0,601
u_286,4.0,601
u_288,5.0,601
u_290,5.0,601
u_292,4.5,601
u_293,2.0,601
u_301,4.0,601
u_303,5.0,601
u_304,5.0,601
u_307,3.0,601
u_312,5.0,601
u_313,2.0,601
u_318,3.5,601
u_328,5.0,601
u_330,4.0,601
u_332,3.5,601
u_339,3.5,601
u_354,4.0,601
u_357,3.5,601
u_359,4.0,601
u_367,5.0,601
u_372,4.0,601
u_376,3.5,601
u_380,4.0,601
u_381,4.0,601
u_385,3.0,601
u_387,3.5,601
u_390,1.5,601
u_391,5.0,601
u_414,4.0,601
u_419,0.5,601
u_425,3.5,601
u_428,1.0,601
u_432,3.0,601
u_437,3.0,601
u_448,4.0,601
u_452,5.0,601
u_460,3.5,601
u_462,1.0,601
u_464,4.0,601
u_469,4.0,601
u_474,4.0,601
u_477,4.5,601
u_480,5.0,601
u_483,3.0,601
u_489,4.0,601
u_514,4.5,601
u_517,5.0,601
u_524,2.0,601
u_527,5.0,601
u_534,4.0,601
u_542,4.0,601
u_554,5.0,601
u_555,5.0,601
u_558,4.0,601
u_561,4.5,601
u_562,3.5,601
u_570,4.5,601
u_577,4.0,601
u_580,3.0,601
u_586,4.0,601
u_589,4.0,601
u_590,4.5,601
u_596,4.0,601
u_597,5.0,601
u_599,4.0,601
u_600,2.0,601
u_603,4.0,601
u_606,3.5,601
u_607,5.0,601
u_608,2.5,601
u_610,4.5,601
u_22,1.0,613
u_76,4.0,613
u_119,4.0,613
u_182,3.5,613
u_187,5.0,613
u_221,4.0,613
u_227,4.0,613
